tweet_id,tweet.date,tweet.username,tweet.content,location
1.31761E+18,2020-10-17 23:53:21+00:00,mimimacdavis,@mikel_felix @Omojuwa #EndSARS,"Nnewi, Nigeria"
1.31761E+18,2020-10-17 23:53:21+00:00,AbazTee,@drizzybreezzy #EndSARS,akwaibom
1.31761E+18,2020-10-17 23:53:21+00:00,dekunlethegod,"@ToolzO @Blvckcinderela Health care and electricity should be next . I don’t understand how in 2020 , we can’t have stable electricity. #EndSARS","Greater Accra, Ghana"
1.31761E+18,2020-10-17 23:53:21+00:00,Samsino4ril,"@pacino95 @FFarinloye @GboyegaOyetola One of the governor aides surely made the video and posted it unknown to him their talk  can also be heard if carefully listened to
#EndSARS  #EndPoliceBrutality",lagos
1.31761E+18,2020-10-17 23:53:21+00:00,Jum__Jum_,@AishaYesufu #EndSars #EndSwat #EndSars #EndSwat #EndSars #EndSwat #EndSars #EndSwat #EndSars #EndSwat #EndSars #EndSwat #EndSars #EndSwat #EndSars #EndSwat #EndSars #EndSwat #EndSars #EndSwat #EndSars #EndSwat #EndSars #EndSwat #EndSars #EndSwat #EndSars #EndSwat #EndSars,"Lagos, Nigeria"
1.31761E+18,2020-10-17 23:53:20+00:00,amnesty_mr,"@MP_Muye @MBuhari Then who are you mumu, mad people everywhere #EndSARS","Texas, USA"
1.31761E+18,2020-10-17 23:53:20+00:00,officialpraised,"@idolshelpffxofi @Anon11242 #endSARS  
Make sure you're following let's get connected online Protestants🔥🔥🔥  I follow back ASAP",unknown
1.31761E+18,2020-10-17 23:53:20+00:00,myConsigliere,#EndSARS,😎
1.31761E+18,2020-10-17 23:53:20+00:00,JonesFayose,@NekkaSmith #EndSARS #EndPoliceBrutalityinNigeria #EndSWAT,New York. Toronto. Ekiti.
1.31761E+18,2020-10-17 23:53:19+00:00,EAStarboy,We move!! #EndSARS https://t.co/DfDZuCMHvd,"Lagos, Nigeria"
1.31761E+18,2020-10-17 23:53:19+00:00,tobi_priscillia,"Happy birthday to me
I'm super grateful..
Thank you lord❤
#EndSARS https://t.co/gPY7LQJh3m",Lagos Nigeria 
1.31761E+18,2020-10-17 23:53:18+00:00,Olumicome2,@Blackfrancis47 @MarcelObiefuna @sauceprinz @PoliceNG @MBuhari This comment is just very stupid and unnecessary under a thread as important as loosing your loved one. Grow up man #EndSARS,Planet Earth
1.31761E+18,2020-10-17 23:53:18+00:00,IbukunKuti,"@UNYouthEnvoy Kindly check this #EndSARS #BuhariHasBeenABadBoy #EndBadGovernanceinNIGERIA , if you’re truly for the youths them you should intervene and help Nigeria citizens",On The Streetz Of Lazgidi. 
1.31761E+18,2020-10-17 23:53:18+00:00,Official_O_J,@itsLaycon #EndPoliceBrutality #EndPoliceBrutalityNow #SarsMustEnd #EndSarsNow #ReformTheNigerianPolice #SwatMustEnd #SwatMustGo #EndSwat #EndSwatNow #EndSars,WhereEverMusicIs🎤🎶🎧
1.31761E+18,2020-10-17 23:53:18+00:00,KemiMartins1,Me too! #EndBadGovernmentinNIGERIA #EndSARS #EndPoliceBrutalityinNigera https://t.co/WqnGWupdUn,
1.31761E+18,2020-10-17 23:53:18+00:00,Nissix_pro,"United Nations: Strip Amb. Hussaini I​.​H Coomassie of his UN peace and social justice title - Sign the Petition! https://t.co/6dIxdg6NXJ via @Change
#EndSARS #EndSARS
#EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS",Nigeria
1.31761E+18,2020-10-17 23:53:17+00:00,Chibuik21046816,"#EndSARS 
#ENDBADGOVERNANCE 
#EndPoliceBrutality 
#RevolutionNow 
#RestructureNigeriaNow https://t.co/FB7ohtVR3R",
1.31761E+18,2020-10-17 23:53:17+00:00,UcheJ07,@pee_deevah #Endsars,"Bauchi, Nigeria"
1.31761E+18,2020-10-17 23:53:17+00:00,dacipher1,@GarShehu in your mind now we are protesting because we are PDP or because we lost election abi? Dey there #endsars #ENDBADGOVERNANCE,
1.31761E+18,2020-10-17 23:53:17+00:00,iamnonr,"@Mochievous @Rich_Arch5 @mylegaldiary1 We  pin here until @PoliceNG @MBuhari soro soke 🗣️

#endsars
#endsars 
#endsars
#endsars
#endsars
#endsars
#endsars
#endsars
#endsars
#endsars
#endsars
#endsars
#endsars
#endsars 
#endsars
#endsars
#endsars
#endsars
#endsars
#endsars
#endsars
#endsars
#endsars
#endsars",
1.31761E+18,2020-10-17 23:53:17+00:00,ay_demmy,@khemisharon #EndSARS,
1.31761E+18,2020-10-17 23:53:16+00:00,EzejiugoS,#EndSARS https://t.co/22motejt73,
1.31761E+18,2020-10-17 23:53:16+00:00,DidiUnsolicited,@_VALKlNG #EndSars,"Lagos, Nigeria"
1.31761E+18,2020-10-17 23:53:16+00:00,BossExx,@savageriie @veee_keee Strong man!👍💪 #EndSars,Portharcourt
1.31761E+18,2020-10-17 23:53:15+00:00,Unknown38128738,Sir you never show me love i retweet my number you never send me airtime show me love sir #EndSARS #EndPoliceBrutality @HG2films @HG2films https://t.co/UZ41cCtnLh,
1.31761E+18,2020-10-17 23:53:15+00:00,james_wunmi,"#EndSARS 
#EndBadGovernanceinNIGERIA
#EndPoliceBrutalityinNigera https://t.co/OhQFTSFmJP",
1.31761E+18,2020-10-17 23:53:15+00:00,Edis43716886,Very Very important!!!!... Retweet so all #EndSARS Protesters will see. Our dialogue is on the street https://t.co/dq4bAE35Sy,
1.31761E+18,2020-10-17 23:53:15+00:00,godgate223,Attention! FLAG AND COAT OF ARMS ACT 1960 as applicable in Nigeria of 2020.If you are on the street protesting get a clean 🇳🇬GREEN🇳🇬WHITE🇳🇬GREEN🇳🇬 sing the NATIONAL ANTHEM: ARISE O!  COMPATRIOTS. when security forces approach. ALUTA CONTINUA! #EndSARS @HQNigerianArmy @PoliceNG,"Benin-City, Nigeria"
1.31761E+18,2020-10-17 23:53:15+00:00,Footiematics,O su mi #EndSARS https://t.co/S3n0VfTi97,"England, United Kingdom"
1.31761E+18,2020-10-17 23:53:15+00:00,ahmadsuraj1,"#SecureNorthNow 
#SecureNorth 
#EndBanditry 
#EndBanditryinNorth 
#EndBanditryandkidnapping 
#EndBanditryandbokoharam 
#EndSARS",Where I am presently
1.31761E+18,2020-10-17 23:53:14+00:00,PannieSamson,"@DrOlufunmilayo Thank God speedy recovery 
Well done Doctor 
#EndSARS
#EndPoliceBrutality 
#ENDBADGOVERNANCE 
#EndsSARS",Nigeria
1.31761E+18,2020-10-17 23:53:14+00:00,moses_nwite,Copy and paste aggressively on any post !!!!! #EndSARS #EndPoliceBrutality #EndPoliceBrutality #EndSWAT #EndSARSProtest #EndPoliceBrutalityinNigeria #EndPoliceBrutalityinNigeria #EndSARS #EndSARS #EndPoliceHarassment #EndBadGovernmentinNIGERIA!!! https://t.co/IbnARLvApx,
1.31761E+18,2020-10-17 23:53:14+00:00,MaejorMAYOKEEZY,"@ysone2 @DrOlusesan @femiadebimpe Una stupid o... and you call yourselves adults? I can't believe you can even think like this.
Let your Buhari try it na...we'll make all of you face the consequences.
#EndSARS 
#EndPoliceBrutality 
#ENDBADGOVERNANCE","Lagos, Nigeria"
1.31761E+18,2020-10-17 23:53:14+00:00,Monexlivee,"The impossible can never seen coming to happen, if it was then it won't be called the impossible, he won't resign,, but would be made to,, 
No 🅱  on road enter market o... #EndSARS #EndPoliceBrutalityinNigera #ENDBADGOVERNANCE https://t.co/eLx3cERItx","Lagos, Nigeria"
1.31761E+18,2020-10-17 23:53:13+00:00,alayelua_,#endsars #UnfollowBuhari #RIPJimohIsiaq #NigerianLivesMatter #OsogboOnFire #endsars #EndPoliceBrutalityNigeria https://t.co/IiPKFeNiuX,Everywhere you go
1.31761E+18,2020-10-17 23:53:13+00:00,CollaboDavido,@Perybi #EndSARS 🥺😂,
1.31761E+18,2020-10-17 23:53:13+00:00,AbeshBecee,@DrugRxchJR @Armvellous Bro say with your Kanye west shoes #EndSARS,"California, USA"
1.31761E+18,2020-10-17 23:53:13+00:00,HelensashaJames,@xx_howdy We are busy ending sars ma #EndSARS,abuja
1.31761E+18,2020-10-17 23:53:12+00:00,NewscastarsCom,#EndSARS: Davido reveals best way to solve rigging of elections https://t.co/A2iZq2FAJ9,United Kingdom
1.31761E+18,2020-10-17 23:53:12+00:00,biafra_e,"Getting ready to welcome my motherland, Biafra on world map
#EndSars👇
#EndPoliceBrutalityinNigeria 👇
#BUHARIRESIGN 👇
#EndNigeriaNow https://t.co/nfLO9nskjt",
1.31761E+18,2020-10-17 23:53:12+00:00,innocent325,@mrmacaronii #EndSARS,"shangisha,magodo,lagos state"
1.31761E+18,2020-10-17 23:53:12+00:00,makispoke,"If we just ignore this, won't he just go away? Why is this guy so random? #EndSARS https://t.co/MEFDmkE3S6","seattle, wa"
1.31761E+18,2020-10-17 23:53:12+00:00,sehizie,@mp_maniac This isn't right. You can't be behaving like this yet chastise the government for doing same #EndSars,In your Face
1.31761E+18,2020-10-17 23:53:12+00:00,LolaAdamson_,Fight for the right to dress as you please without being harassed #EndSARS,Island of Riches and Chocolate
1.31761E+18,2020-10-17 23:53:12+00:00,owieslams,"Especially cattles... They'll pick for me
#ImustVoteNG
#ImustPressFinger
#ImustVoteNG
#ImustPressFinger
#ImustVoteNG
#ImustPressFinger
#ImustVoteNG
#ImustVoteNG
#ImustPressFinger
2023 is a must
#ImustVoteNG
#ImustPressFinger
#ENDBADGOVERNANCE #EndPoliceBrutality
#EndSARS
#EndSWAT https://t.co/apMWwUifcN",Near By
1.31761E+18,2020-10-17 23:53:11+00:00,ZionOlabisi,"Check
#EndSARS",
1.31761E+18,2020-10-17 23:53:11+00:00,MartinAcreator,"I remember when all I wanted was to criticize Nigeria from the abroad. But now I’ll criticize and be part of the new revolution while In Nigeria!!

Still going to criticize Nigeria from the abroad though😂. 
#EndSARS #BetterTogether",Creators-Republic.
1.31761E+18,2020-10-17 23:53:11+00:00,topdolf,#EndSars https://t.co/ppEoAnxWyH,Nigeria
1.31761E+18,2020-10-17 23:53:11+00:00,keyzclothings,#EndaudioBAN #EndSARS,Unknown but Lagos😁
1.31761E+18,2020-10-17 23:53:11+00:00,eldoradoclassic,#EndSARS #EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars#EndSars,Lagos/Osun/Abuja/Aba
1.31761E+18,2020-10-17 23:53:10+00:00,McAmusClothing,#EndSARS,"Accra, Ghana"
1.31761E+18,2020-10-17 23:53:10+00:00,BennieChukz,@JustinUg_ #EndSARS,
1.31761E+18,2020-10-17 23:53:10+00:00,LJimmypop,"@koredebello A Nigeria where everybody is first Nigerian, not I am from the North, South, West, East, not I am a muslim nor Christian, but I am a Nigerian #ENDBADGOVERNANCE  #EndSARS  #EndBadGoveranceInNigeria",Nigeria
1.31761E+18,2020-10-17 23:53:10+00:00,tq_anikulapo,Very soon some people will only be tagged as lazy Nigerian adult😋🏃🏿‍♀️🏃🏿‍♀️ @OgbeniDipo . #EndSARS https://t.co/VpK5RDX9Vf,"Lagos, Nigeria"
1.31761E+18,2020-10-17 23:53:09+00:00,iamsopranoh,#EndSARS #EndSARS #EndSARSProtest https://t.co/foKF36KsZJ,Nigeria
1.31761E+18,2020-10-17 23:53:09+00:00,EmidayoMhiz,#EndSARS https://t.co/U4Vgs6kPRQ,"Port Harcourt, Nigeria"
1.31761E+18,2020-10-17 23:53:09+00:00,_unction,@amakaa_xo #EndSARS,"Calabar, Nigeria"
1.31761E+18,2020-10-17 23:53:09+00:00,IamtheOGee,@Mochievous #WhereIsBuhari #endsars,
1.31761E+18,2020-10-17 23:53:09+00:00,Preciousvibesss,Nigeria police left the group chat. #SoroSokeGeneration  #endsars https://t.co/bxDlcCKMw7,Abuja.
1.31761E+18,2020-10-17 23:53:09+00:00,bummite,This man is sneaky #EndSARS https://t.co/KNTWsZVw88,
1.31761E+18,2020-10-17 23:53:09+00:00,Toni_hime,We demand the resignation of the IG of police. Pass it on. #EndSARS https://t.co/4yJg2qN60z,"Lagos, Nigeria"
1.31761E+18,2020-10-17 23:53:09+00:00,_Karubakee,@Salamisweird @WildChefHuman We won’t stop!!! #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS #ENDSARS,
1.31761E+18,2020-10-17 23:53:09+00:00,lucasluke17,"We are not lazy na work no dey 
#EndSARS 
#EndPoliceBrutality 
#EndBadGovernmentinNIGERIA","Kaduna, Nigeria"
1.31761E+18,2020-10-17 23:53:09+00:00,Ebenezerasareb1,#EndSars https://t.co/Y3JtLwO2pR,#Tema/Ghana/West Africa*
1.31761E+18,2020-10-17 23:53:09+00:00,emmanuelnwokeo,@drizzybreezzy #Endsars,nigeria
1.31761E+18,2020-10-17 23:53:09+00:00,JohnJohhn,Blade has spoken #EndSARS https://t.co/rWGYhvIcQB,
1.31761E+18,2020-10-17 23:53:09+00:00,opeyemi029,@AishaYesufu ALL WHAT WE NEED TO DO IS TO STOP VOTING FOR ALL THOSE OLD PEOPLE THEY HAVE NOTHING TO OFFER US EXCEPT THEIR KIDS AND FAMILY #AbujaProtest #aBetterNigeria #EndSARS #tundeednut #omokire #sowore #AishaYusuf #federalgoverment,
1.31761E+18,2020-10-17 23:53:08+00:00,LatifatTtlope,#endsars https://t.co/ZszFsHVzqK,"Lagos, Nigeria"
1.31761E+18,2020-10-17 23:53:08+00:00,doTvn_,VOTE GUYS!! #EndSARS #EndBadGovernmentinNIGERIA https://t.co/VdWGNO1LEb,Marie jois
1.31761E+18,2020-10-17 23:53:08+00:00,Iamlarhny,45years and below #EndSARS https://t.co/KvrHca2BL2,
1.31761E+18,2020-10-17 23:53:07+00:00,kemmyadex,@KaylahOniwo @falzthebahdguy @SavvyRinu @AishaYesufu @mrmacaronii @GenevieveNnaji1 @davido @APOSTLESULEMAN please are you all seeing this....#endsars,lagos nigeria
1.31761E+18,2020-10-17 23:53:07+00:00,iam_donvicky,@ECoolOfficial what's up boss??? God bless you!!! I see all your efforts boss on this protest. We need A New Nigeria #ENDBADGOVERNANCE #EndBadGovernmentinNIGERIA #EndSARS Let me go Watch #onome Video small I'm coming back 🔥🔥🔥 1m+ and still counting...  SORO SOKE!!!!,"Lagos, Nigeria."
1.31761E+18,2020-10-17 23:53:07+00:00,Yungmania1,@mr_macarronii #EndSARS,
1.31761E+18,2020-10-17 23:53:07+00:00,skyluv_26,"Too daft to grasp Dr.
#endsars https://t.co/evR9giYTEJ",in my own world
1.31761E+18,2020-10-17 23:53:06+00:00,end_sars_ng,"We are not criminals.. We struggle to make our end means.
Seeing us with a laptop;. it doesn't mean we scam for living.
Most of us are #Graphic #Desiger, #forex #traders, #entrepreneurs, #computer #cybernaut.
#ENDBADGOVERNANCE 
#EndSARS 
#EndPoliceBrutalityinNigeria",MOBO
1.31761E+18,2020-10-17 23:53:06+00:00,MrMakanakey,"""I've always bn amazed that a person upon bein elected for 5yrs in office would earn not more than #30m is ready to spend #1bn on election.
 There must be something they see that the electorate do not see &amp; that is the ability to privatize public wealth""
~Patrick lumumba
#EndSARS",unknown
1.31761E+18,2020-10-17 23:53:05+00:00,OChezie,"After deep reflections, it would save us the discomfort of experiencing w@ would follow if we should capitulate now than if we were to endeavour ‘n see this to a very befitting conclusn.

To do otherwise would be suicidal. We can’t stop now, please. Apply more pressure. #EndSARS",
1.31761E+18,2020-10-17 23:53:05+00:00,AyohdejiOni,"Hoodlums parading themselves as protesters in osun, now the cannot sleep... I remember how he @raufaregbesola use to hail them publicly shouting STATE BOYS. This is the legacy you laid here #EndSARS #ENDBADGOVERNANCE #EndPoliceBrutality https://t.co/hdXW7ipoRo",
1.31761E+18,2020-10-17 23:53:04+00:00,war10xkdgrapher,@thebiscolumbo Mad oo #EndSARS,nebula
1.31761E+18,2020-10-17 23:53:04+00:00,Alaigbo_Market,Lazy Nigerian Youths projected #EndSARS on Oriental Hotel building. We love to see it. https://t.co/VSEyoL50cg,
1.31761E+18,2020-10-17 23:53:03+00:00,OooChay,That monster has to be apprehended. One of the worst stories i have heard. #EndSARS #EndPoliceBrutality https://t.co/1vFaD6puUM,Everywhere
1.31761E+18,2020-10-17 23:53:03+00:00,Lekisco,@HenshawKate Retweet #EndSARS #EndBadGovernmentinNIGERIA https://t.co/GmOeGdsgCi,Everywhere
1.31761E+18,2020-10-17 23:53:03+00:00,CollinsMBONU1,"#EndSars 
We 're United ✊🏿✊🏿
#EndPoliceBrutality  
We 're in this together ✊🏿✊🏿
#EndSWAT 
We 're one ✊🏿✊🏿
#ENDBADGOVERNANCE 
We will win this fight ✊🏿✊🏿
#5of5 
We Move ✊🏿✊🏿",Nigeria
1.31761E+18,2020-10-17 23:53:03+00:00,KellyGenesis_T,"Thank you Sir, no time for research now, we go do school things later.. #EndSARS https://t.co/cszStMPIne",Mali
1.31761E+18,2020-10-17 23:53:03+00:00,kolaide6,#EndSARS https://t.co/RdZ0vWWEBx,Nigeria
1.31761E+18,2020-10-17 23:53:03+00:00,ElvisVictor11,"@crazeclown #EndSARS 
#ENDBADGOVERNANCE","National Capital Region, Repub"
1.31761E+18,2020-10-17 23:53:03+00:00,one_pelumi_guy,"The most effective question we can ask ourselves as young people is ""till when are we going to let the retired people decide our destiny?""
#EndSARS 
#ENDBADGOVERNANCE 
#EndPoliceBrutality",A galaxy far far away...
1.31761E+18,2020-10-17 23:53:02+00:00,Slimmie10,@femi_golden #EndSARS #EndSARS #EndSARS #EndSARS,"Lagos, Nigeria"
1.31761E+18,2020-10-17 23:53:02+00:00,Osunkwor,#endsars https://t.co/cYEUaIaAW5,"Abuja, Nigeria"
1.31761E+18,2020-10-17 23:53:02+00:00,candy91051995,@adekunleGOLD Follow for a follow back immediately guys ✊❤️ #endsars,
1.31761E+18,2020-10-17 23:53:02+00:00,craftedcoin,@alexiwobi #EndSARS   #EndSARS   #EndSARS   #EndSARS   #EndPoliceBrutality #EndSWAT #ENDBADGOVERNANCE #BetterTogether,Old trafford
1.31761E+18,2020-10-17 23:53:01+00:00,AustinBee6,"@fkabudu That's on Never saying ""Can't be Me""😂😂💀 Life really shows you it can and Will be you. #EndSARS","Bayelsa, Nigeria"
1.31761E+18,2020-10-17 23:53:01+00:00,kachithe1st,@wavydrugs #EndSARS,planet earth
1.31761E+18,2020-10-17 23:53:01+00:00,Mazi_OnyeIgbo,In this Nigeria anything and everything is possible. #EndSARS https://t.co/mgDkYsUECq,
1.31761E+18,2020-10-17 23:53:00+00:00,confirmUrhobo,"@DeleFarotimi Oga!!! Your mouth Dey Sharp now, after the endsars, we Dey come for all of una  when be the leaders",
1.31761E+18,2020-10-17 23:53:00+00:00,Stephanie11w,"@sarkodie @shattawalegh Oga Dem dey talk #EndSARS 
And u dey here dey wish person hbd 😒😒",
1.31761E+18,2020-10-17 23:53:00+00:00,iam_jefferyZee,@currentiyke @LouieDi13 Your TL dey sleep #EndSARS,"Lagos, Nigeria"
1.31761E+18,2020-10-17 23:53:00+00:00,ChuksVicthor,@Auntyadaa #Endsars #Endsars #Endsars #Endsars #Endsars #Endsars #Endsars #Endsars #Endsars #Endsars #Endsars #Endsars #Endsars #Endsars #Endsars #Endsars #Endsars #Endsars #Endsars #Endsars #EndSARS #Endsars #Endsars #Endsars #Endsars #Endsars #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS,Lagos
1.31761E+18,2020-10-17 23:52:59+00:00,Solohtolz,"@goldenbammy 😂 e dey happen...you sha know say na who dey Alive fit catch feelings or acquire Boo or boyfren...

#EndSARS #ENDBADGOVERNANCE","Lagos, Nigeria"
1.31761E+18,2020-10-17 23:52:59+00:00,Jessica_Egbedi,@maskon101 #EndSARS #EndSARS,
1.31761E+18,2020-10-17 23:52:59+00:00,JohnboscoKenec2,Hmmm 🤔. Opppor #EndSARS #EndSWATinNigeria #EndPoliceBrutality https://t.co/K6mbFlytfx,"Victoria Island, Nigeria"
1.31761E+18,2020-10-17 23:52:59+00:00,AfricaAmbient,@royaltyuso #Endsars,Kaduna 
1.31761E+18,2020-10-17 23:52:59+00:00,comediantonene,#EndSARS,"Lagos, Nigeria"
1.31761E+18,2020-10-17 23:52:59+00:00,Official_O_J,@davido #EndPoliceBrutality #EndPoliceBrutalityNow #SarsMustEnd #EndSarsNow #ReformTheNigerianPolice #SwatMustEnd #SwatMustGo #EndSwat #EndSwatNow #EndSars,WhereEverMusicIs🎤🎶🎧
1.31761E+18,2020-10-17 23:52:58+00:00,ada_orasworld,Honestly. Pls do.❤️ #EndSARS https://t.co/xdQ7512fF2,"Lagos, Nigeria"
1.31761E+18,2020-10-17 23:52:58+00:00,d___eagle,"The 4th line of our national anthem 2nd stanza reads

:""help our youths the truth to know...""

#endsars #EndInsecurityInNigeria
#AccountabilityOfMedia 
#5for5 
#ElectoralReform","Lagos, Nigeria"
1.31761E+18,2020-10-17 23:52:58+00:00,obasaolorunfemi,"This is why we need Moe on that panel guys. Who else knows how many police stations we have in the country right now? Heck Lagos? Who else has the fastest record for bailing innocent protesters out in Lagos? 

I haven’t nominated anyone sha but Moe is on my list. Sha #EndSars . https://t.co/Au5W0an5nC",
1.31761E+18,2020-10-17 23:52:58+00:00,AnonymouslyNG,"This is why we protest, and we are not stopping. Till they #ReformTheNigeriaPolice and #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS https://t.co/VvjGhiAnxF",Somewhere on Earth
1.31761E+18,2020-10-17 23:52:58+00:00,LarhwallY,My location is #EndSARS my direction is #EndPoliceBrutalityinNigeria My Transit is #SlashNationalAssemblySalaries and my destination is #EndBadGoveranceInNigeria,"Lagos, Nigeria"
1.31761E+18,2020-10-17 23:52:58+00:00,TitilolaAkinro,"Protest in Calgary today. T’was freezing, but we move. @dapoakinro #EndSars #EndPoliceBrutality #EndSARSYYC https://t.co/VKmOPjDjpt","Calgary, Alberta"
1.31761E+18,2020-10-17 23:52:57+00:00,Echizurumoke1,"@HenshawKate Done

#EndSARS","Lagos, Nigeria"
1.31761E+18,2020-10-17 23:52:57+00:00,Lambogreat,"10 days and we are still standing strong 
#EndSARS 
#ENDBADGOVERNANCE 
#ENDSWAT 
#EndPoliceBrutality https://t.co/FYwlTad2my",Abuja nigeria
1.31761E+18,2020-10-17 23:52:56+00:00,_chefido,No more languages and ethnic barriers guys let's keep the fire burning physically and spiritually #BetterTogether we'll archive our common goal ✊🏻✊🏻✊🏻✊🏻🇳🇬🇳🇬 #BETTERNIGERIA #EndSARS #EndSarsNow #SaturdayThoughts,"Port Harcourt, Nigeria"
1.31761E+18,2020-10-17 23:52:56+00:00,Oluwatomisinn_,"And we will seize the properties they built with our money and sell them and repay. We will find the banks they dumped money in and suck it all dry back. The money no loss, we sabi the people wey dey hold am! #EndSARS https://t.co/elSVgZK3cZ",
1.31761E+18,2020-10-17 23:52:56+00:00,tobi__akinde,#EndSARS #aBetterNigeria #BetterTogether #IbadanProtest #ReformTheSystem @fkabudu @aeolofintuade @eclipsepoet @ladefalobi @Iyabadan @republicjournal,Republic of Sòròsókè
1.31761E+18,2020-10-17 23:52:56+00:00,Ms_MoJackson,"Please say a prayer for Osogbo, they’ve been on the receiving end since the protests began. Say a prayer for all the locations but mention them specifically. It’s well with Nigeria 
#Osogboprotest #EndSARS #ENDBADGOVERNANCE #EndPoliceBrutalityinNigera",On my way to Heaven
1.31761E+18,2020-10-17 23:52:56+00:00,Exidy11,#EndSARS,Lagos 
1.31761E+18,2020-10-17 23:52:56+00:00,I_am_Oyelincoln,#EndSARS https://t.co/KYQb89gYyU,Nigeria
1.31761E+18,2020-10-17 23:52:56+00:00,_Lalarh,#endsars #endpolicebrutality #endsarsresponse https://t.co/pvaFpYY10i,"Tennessee, USA"
1.31761E+18,2020-10-17 23:52:56+00:00,adelabu_noah,If you are awake please retweet and reply with #endsars,"Lagos, Nigeria"
1.31761E+18,2020-10-17 23:52:56+00:00,ZionOlabisi,"I'm not sleeping
#EndSARS",
1.31761E+18,2020-10-17 23:52:55+00:00,ogrubs,#EndSARS #5for5 #aBetterNigeria #SARSMUSTEND #sarsbrutality https://t.co/hDZTStysNx,"Lagos, Nigeria"
1.31761E+18,2020-10-17 23:52:55+00:00,benybrend,They finally heard us #endsars https://t.co/yWmjVzcaZh,Nigeria
1.31761E+18,2020-10-17 23:52:55+00:00,oreoluwa_clarke,"We need to trend  #PeacefulprotestersNotthugs
These thugs are causing so much trouble,
And we need to show separation from every negative acts carried out in the protests 
Comment below 
#endsars #ENDBADGOVERNANCE #ArrestKillerOfficers #Oshogbo","Lagos, Nigeria"
1.31761E+18,2020-10-17 23:52:55+00:00,Abdussalam5590,"#EndSARS 
#ENDBADGOVERNANCE
#ReformTheNigeriaPolice",Minna
1.31761E+18,2020-10-17 23:52:55+00:00,tobi__akinde,"The #EndSARS has attracted protests all over the federation, including Ìbàdàn. Young people are demanding for an end to police brutality and corruption, a massive reform of the Nigerian Police Force and a government accountable to its people.",Republic of Sòròsókè
1.31761E+18,2020-10-17 23:52:55+00:00,mizta_jeff,@realDonaldTrump #EndSARS,"Lagos, Nigeria"
1.31761E+18,2020-10-17 23:52:55+00:00,humblebrave1,@HenshawKate We are not tired because we must #EndSARS #EndSWAT #ENDBADGOVERNANCE #PoliceBrutalityInNigeria,Nigeria
1.31761E+18,2020-10-17 23:52:55+00:00,a_belkanah,@uchejombo They are still shocked #ENDSARS,
1.31761E+18,2020-10-17 23:52:55+00:00,Tife_GNL,"#Endsars #Endpolicebrutality 🇳🇬💔🖤
#ENDBADGOVERNANCE https://t.co/4z4hEytwll",
1.31761E+18,2020-10-17 23:52:55+00:00,TIKOLAPLACE,"Any solidarity so far #EndSARS  from Facebook? Thanks to tweeter for your support #EndSWATNow #ENDBADGOVERNANCE If you haven't retweeted today, retweet this. If you have retweeted, also retweet this",
1.31761E+18,2020-10-17 23:52:54+00:00,elites_young,@jack pls restore this account @Jeremy_Elu. We need all hands on deck for #EndSARS,"Asaba, Nigeria"
1.31761E+18,2020-10-17 23:52:54+00:00,thisjaypee,@ekemma #EndSARS  🤦🏾‍♂️,searching... 
1.31761E+18,2020-10-17 23:52:54+00:00,Ikenna83252703,"@victorosimhen9 @sscnapoli Victor, you're just starting
I always enjoy how selfless you've always been with the ball especially this backflips
We love you
Greater heights Victorious Victor
#Endsars
#EndSarsNow 
#SARSMUSTEND 
#SARSMUSTENDNOW 
#EndPoliceBrutality 
#EndPoliceBrutalityinNigera",
1.31761E+18,2020-10-17 23:52:53+00:00,yommy_wire,"@ChinkoTiger 🕯🕯🕯🕯🕯🕯🕯🕯
#EndSARS #EndSWATNow",
1.31761E+18,2020-10-17 23:52:52+00:00,Muhammad2336,@_DammyB_ @RahmaAbdx #EndSARS,"Abuja,Kano, kaduna"
1.31761E+18,2020-10-17 23:52:52+00:00,DynastyEfua,"@serenaMjones Please join the cause, copy and paste in any and every post and RETWEET AGGRESSIVELY!!
#endsars
#ENDBADGOVERNANCE 
#EndPoliceBrutality 
#EndSarsNow 
#EndSWAT 
#EndBadGovernmentinNIGERIA 
#BuhariHasBeenABadBoy 
#BuhariResignNow 
#BuhariResign 
#BuhariMustGo",
